Timestamp,m/z 29,m/z 31,m/z 33,m/z 41,m/z 42,m/z 43,m/z 45,m/z 47,m/z 57,m/z 58,m/z 59,m/z 60,m/z 61,m/z 62,m/z 63,m/z 65,m/z 67,m/z 69,m/z 71,m/z 73,m/z 79,m/z 80,m/z 81,m/z 82,m/z 83,m/z 85,m/z 91,m/z 93,m/z 94,m/z 95,m/z 97,m/z 105,m/z 106,m/z 107,m/z 108,m/z 109,m/z 113,m/z 115,m/z 117,m/z 119,m/z 121,m/z 122,m/z 129,m/z 133,m/z 135,m/z 136,m/z 137,m/z 138,m/z 147,m/z 149,m/z 153,m/z 155
2/05/2012 10:00,<mdl,2.765,5.423,1.574,0.197,4.984,1.458,0.678,4.113,0.179,1.463,0.074,1.836,0.049,0.033,0.023,0.026,0.729,0.480,0.559,0.392,0.025,0.365,0.012,0.144,0.115,0.025,1.166,0.090,0.095,0.099,0.057,0.009,0.787,0.086,0.066,0.158,0.228,0.105,0.115,0.366,0.041,0.063,0.035,0.148,0.021,0.170,0.017,0.053,0.155,0.072,9.383
2/05/2012 11:00,<mdl,2.712,7.796,0.854,0.189,3.814,1.544,0.787,1.682,0.071,1.561,0.076,1.859,0.042,0.047,0.019,0.023,0.911,0.689,0.453,0.257,0.017,1.207,0.051,0.196,0.108,0.022,0.855,0.072,0.101,0.101,0.039,0.004,0.563,0.056,0.071,0.134,0.224,0.089,0.095,0.290,0.034,0.066,0.032,0.102,0.017,0.178,0.020,0.031,0.134,0.090,10.532
2/05/2012 12:00,<mdl,2.483,7.187,0.933,0.138,3.192,0.912,0.561,1.651,0.073,1.169,0.060,1.471,0.032,0.050,0.043,0.024,0.955,0.910,0.298,0.123,0.009,0.969,0.037,0.186,0.086,0.014,0.393,0.028,0.050,0.076,0.022,0.004,0.257,0.024,0.040,0.106,0.250,0.087,0.086,0.168,0.018,0.053,0.016,0.073,0.008,0.118,0.018,0.023,0.109,0.040,5.889
2/05/2012 13:00,<mdl,2.573,6.376,0.557,0.144,2.993,0.670,0.422,2.106,0.093,0.994,0.051,1.860,0.029,0.044,0.040,0.014,0.625,0.723,0.231,0.081,0.006,0.432,0.015,0.088,0.056,0.004,0.303,0.026,0.050,0.045,0.018,<mdl,0.211,0.021,0.027,0.094,0.263,0.098,0.093,0.135,0.016,0.024,0.012,0.051,0.009,0.175,0.019,0.033,0.056,0.040,4.588
2/05/2012 14:00,<mdl,3.178,6.268,0.668,0.141,2.747,0.598,0.460,1.509,0.074,0.966,0.050,1.595,0.024,0.025,0.033,0.012,0.644,0.601,0.220,0.073,0.004,0.169,0.006,0.075,0.041,0.005,0.274,0.024,0.039,0.044,0.033,0.003,0.225,0.024,0.025,0.086,0.401,0.100,0.097,0.142,0.017,0.018,0.013,0.043,0.006,0.103,0.009,0.019,0.061,0.031,3.917
2/05/2012 15:00,<mdl,3.196,6.504,0.489,0.139,4.225,0.585,0.567,1.880,0.084,1.237,0.061,2.691,0.038,0.025,0.019,0.021,0.648,0.741,0.236,0.134,0.008,0.311,0.014,0.071,0.056,0.004,0.411,0.038,0.057,0.048,0.033,0.004,0.346,0.033,0.031,0.095,0.174,0.109,0.104,0.179,0.023,0.026,0.019,0.072,0.007,0.297,0.023,0.019,0.035,0.042,3.660
2/05/2012 16:00,<mdl,3.629,7.303,0.580,0.159,3.843,0.803,0.618,1.219,0.052,1.256,0.061,1.857,0.035,0.023,0.015,0.037,0.853,1.063,0.287,0.419,0.025,0.282,0.013,0.107,0.076,0.024,0.977,0.088,0.073,0.069,0.073,0.011,1.437,0.135,0.042,0.094,0.154,0.116,0.127,0.493,0.054,0.041,0.031,0.143,0.019,0.198,0.019,0.041,0.088,0.041,8.105
2/05/2012 17:00,<mdl,3.810,9.355,1.730,0.187,6.490,1.394,0.993,5.269,0.237,2.012,0.105,3.850,0.079,0.090,0.024,0.057,1.095,1.248,0.796,0.582,0.039,1.667,0.061,0.199,0.133,0.040,2.174,0.193,0.219,0.127,0.105,0.014,1.892,0.186,0.086,0.117,1.103,0.131,0.137,0.841,0.102,0.084,0.067,0.292,0.049,1.365,0.120,0.246,0.165,0.197,11.995
2/05/2012 18:00,<mdl,2.823,8.473,1.653,0.172,6.054,1.515,0.929,4.002,0.164,2.166,0.089,1.857,0.050,0.099,0.142,0.040,1.030,1.161,0.566,0.491,0.034,0.625,0.032,0.228,0.122,0.054,2.387,0.194,0.136,0.127,0.101,0.013,1.420,0.142,0.071,0.107,0.349,0.108,0.136,0.664,0.076,0.088,0.054,0.254,0.036,0.348,0.023,0.078,0.242,0.156,18.107
2/05/2012 19:00,<mdl,2.957,11.914,1.580,0.283,6.476,1.479,0.952,5.200,0.214,2.208,0.094,2.186,0.082,0.089,0.032,0.033,0.773,0.960,0.588,0.424,0.027,0.617,0.023,0.218,0.135,0.048,1.964,0.163,0.131,0.160,0.084,0.011,1.078,0.109,0.079,0.111,0.274,0.140,0.139,0.533,0.060,0.090,0.049,0.223,0.031,0.369,0.029,0.063,0.178,0.140,10.775
2/05/2012 20:00,<mdl,2.269,9.416,1.285,0.193,4.315,1.196,0.844,3.800,0.146,2.106,0.100,1.734,0.072,0.067,0.046,0.029,0.606,0.728,0.603,0.360,0.024,0.543,0.022,0.175,0.113,0.037,2.385,0.193,0.116,0.154,0.108,0.014,1.020,0.105,0.071,0.086,0.226,0.122,0.124,0.516,0.058,0.072,0.044,0.186,0.026,0.372,0.044,0.045,0.195,0.171,6.895
2/05/2012 21:00,<mdl,1.260,6.243,0.988,0.161,3.269,0.653,0.642,4.652,0.185,1.873,0.089,0.961,0.041,0.051,0.080,0.017,0.303,0.387,0.474,0.239,0.013,0.334,0.014,0.134,0.061,0.028,1.090,0.094,0.064,0.092,0.074,0.009,0.836,0.084,0.048,0.050,0.182,0.100,0.127,0.683,0.082,0.072,0.062,0.339,0.050,0.216,0.021,0.144,0.265,0.087,8.005
2/05/2012 22:00,<mdl,0.964,5.553,0.679,0.164,5.509,0.596,0.598,1.539,0.065,1.654,0.064,0.572,0.040,0.067,0.487,0.026,0.359,0.363,0.322,0.442,0.026,0.441,0.019,0.146,0.071,0.029,1.634,0.140,0.081,0.107,0.111,0.014,1.128,0.115,0.053,0.044,0.146,0.095,0.122,0.647,0.084,0.094,0.048,0.227,0.029,0.327,0.030,0.090,0.196,0.120,5.698
2/05/2012 23:00,<mdl,0.929,5.782,1.140,0.196,8.124,0.688,0.584,3.387,0.130,2.067,0.096,0.743,0.108,0.076,0.633,0.031,0.439,0.304,0.407,0.518,0.033,0.623,0.024,0.173,0.093,0.040,2.095,0.185,0.107,0.112,0.239,0.022,1.384,0.145,0.071,0.043,0.126,0.096,0.139,0.765,0.091,0.096,0.068,0.324,0.050,0.475,0.045,0.145,0.341,0.162,14.416
3/05/2012 1:00,<mdl,0.849,4.603,1.103,0.184,2.282,0.408,0.546,3.916,0.157,1.533,0.062,0.282,0.043,0.065,0.089,0.014,0.289,0.197,0.261,0.339,0.024,0.578,0.022,0.110,0.060,0.028,1.338,0.122,0.077,0.086,0.086,0.013,0.937,0.108,0.049,0.040,0.095,0.096,0.113,0.537,0.063,0.081,0.036,0.204,0.032,0.513,0.052,0.071,0.168,0.151,9.286
3/05/2012 2:00,<mdl,0.349,4.058,0.782,0.146,2.664,0.306,0.454,3.576,0.171,1.445,0.060,0.172,0.045,0.074,0.231,0.017,0.240,0.167,0.192,0.320,0.018,0.599,0.025,0.094,0.058,0.024,1.326,0.111,0.091,0.061,0.118,0.014,0.927,0.098,0.058,0.023,0.108,0.087,0.103,0.455,0.058,0.063,0.040,0.182,0.033,0.544,0.048,0.063,0.224,0.299,8.942
3/05/2012 3:00,<mdl,0.533,3.874,1.170,0.164,4.696,0.363,0.550,3.161,0.125,2.357,0.093,0.380,0.056,0.059,0.412,0.026,0.380,0.257,0.460,0.482,0.028,0.913,0.038,0.134,0.079,0.048,2.541,0.197,0.126,0.109,0.193,0.025,1.532,0.146,0.069,0.031,0.097,0.100,0.147,0.799,0.096,0.082,0.063,0.305,0.058,0.813,0.075,0.111,0.333,0.247,18.088
3/05/2012 4:00,<mdl,<mdl,3.670,1.609,0.186,4.633,0.282,0.480,4.969,0.202,2.056,0.081,0.358,0.063,0.069,0.346,0.029,0.412,0.295,0.345,0.579,0.034,0.857,0.032,0.160,0.108,0.053,3.035,0.252,0.135,0.124,0.262,0.034,1.908,0.204,0.080,0.029,0.121,0.097,0.152,1.004,0.117,0.082,0.084,0.355,0.053,0.768,0.072,0.148,0.360,0.235,11.659
3/05/2012 5:00,<mdl,0.331,2.648,1.245,0.240,3.938,0.263,0.435,2.627,0.112,1.812,0.074,0.203,0.087,0.083,0.311,0.037,0.498,0.272,0.331,0.684,0.039,0.936,0.040,0.187,0.113,0.057,3.508,0.277,0.150,0.120,0.258,0.028,2.385,0.265,0.094,0.023,0.100,0.093,0.172,1.193,0.137,0.103,0.079,0.429,0.056,0.864,0.084,0.207,0.350,0.239,10.581
3/05/2012 6:00,<mdl,1.240,3.675,1.805,0.217,4.745,0.919,0.444,3.458,0.129,2.043,0.087,0.265,0.318,0.088,0.123,0.108,0.960,0.518,0.516,1.138,0.083,1.260,0.050,0.347,0.196,0.095,4.108,0.348,0.281,0.231,0.376,0.047,2.933,0.299,0.170,0.042,0.153,0.137,0.269,1.657,0.208,0.181,0.170,0.610,0.088,1.062,0.095,0.420,0.591,0.440,19.572
3/05/2012 7:00,<mdl,2.099,5.190,2.128,0.298,9.135,1.127,0.785,3.039,0.118,2.806,0.120,1.218,0.216,0.078,0.128,0.127,0.942,0.578,1.114,1.468,0.096,1.293,0.058,0.318,0.204,0.108,5.141,0.440,0.260,0.253,0.383,0.047,3.791,0.377,0.155,0.057,0.200,0.170,0.301,2.028,0.250,0.202,0.181,0.845,0.111,1.054,0.093,0.338,0.639,0.301,20.039
3/05/2012 8:00,<mdl,2.301,7.130,2.385,0.326,10.160,1.597,1.185,4.277,0.171,3.504,0.147,3.095,0.199,0.079,0.036,0.076,0.965,0.523,2.060,1.239,0.077,1.186,0.049,0.303,0.169,0.099,5.749,0.490,0.219,0.288,0.279,0.039,3.844,0.391,0.135,0.112,0.241,0.233,0.320,2.113,0.247,0.211,0.138,0.982,0.125,0.801,0.070,0.208,0.536,0.194,22.447
3/05/2012 9:00,<mdl,1.730,6.011,0.513,0.152,2.940,0.912,0.810,1.372,0.052,1.480,0.071,1.558,0.059,0.026,0.013,0.017,0.416,0.170,0.338,0.186,0.009,0.246,0.016,0.077,0.057,0.020,0.652,0.056,0.068,0.077,0.062,0.009,0.444,0.047,0.052,0.079,0.169,0.095,0.105,0.237,0.024,0.056,0.024,0.107,0.020,0.180,0.012,0.034,0.125,0.080,8.695
3/05/2012 10:00,<mdl,1.644,6.512,0.706,0.163,3.049,0.804,0.752,1.482,0.057,1.454,0.070,1.310,0.048,0.024,0.013,0.016,0.427,0.170,0.290,0.165,0.012,0.210,0.008,0.075,0.053,0.016,0.541,0.049,0.079,0.064,0.042,0.005,0.494,0.048,0.044,0.080,0.202,0.092,0.097,0.197,0.022,0.037,0.017,0.083,0.016,0.151,0.014,0.034,0.101,0.052,7.661
3/05/2012 11:00,<mdl,1.829,7.267,0.556,0.164,2.553,0.851,1.694,1.157,0.060,1.443,0.064,1.534,0.049,0.024,0.015,0.014,0.398,0.175,0.328,0.130,0.011,0.691,0.035,0.097,0.054,0.013,0.484,0.036,0.069,0.062,0.035,0.006,0.362,0.041,0.041,0.082,0.162,0.096,0.090,0.163,0.021,0.036,0.016,0.050,0.011,0.141,0.015,0.019,0.066,0.110,8.834
3/05/2012 12:00,<mdl,2.164,6.128,0.494,0.160,2.600,0.911,0.686,1.651,0.078,1.709,0.074,1.440,0.033,0.033,0.012,0.009,0.421,0.270,0.432,0.148,0.008,0.235,0.010,0.069,0.059,0.018,0.641,0.058,0.048,0.060,0.067,0.005,0.463,0.050,0.054,0.105,0.197,0.089,0.087,0.198,0.021,0.030,0.021,0.062,0.014,0.096,0.011,0.022,0.109,0.059,8.201
3/05/2012 13:00,<mdl,2.195,5.902,0.466,0.163,2.604,0.804,0.740,1.015,0.058,1.589,0.061,1.614,0.034,0.032,0.014,0.007,0.452,0.307,0.469,0.140,0.009,0.233,0.010,0.070,0.046,0.011,0.557,0.041,0.042,0.054,0.019,0.005,0.487,0.054,0.056,0.084,0.217,0.087,0.115,0.185,0.020,0.022,0.007,0.063,0.009,0.117,0.015,0.022,0.093,0.054,5.363
4/05/2012 12:00,4.282,1.523,5.165,0.788,0.129,2.024,0.623,<mdl,0.756,0.034,0.872,0.047,1.083,0.008,<mdl,<mdl,0.011,0.206,0.139,0.219,0.105,0.003,0.160,0.006,0.056,0.028,0.006,0.330,0.025,0.039,0.032,0.035,0.004,0.274,0.033,0.021,0.048,0.071,0.052,0.060,0.110,0.012,0.016,0.006,0.030,0.008,0.043,0.010,0.015,0.033,0.016,<mdl
4/05/2012 13:00,2.525,1.024,4.863,0.562,0.141,1.745,0.521,<mdl,1.098,0.052,0.780,0.044,0.897,0.009,<mdl,<mdl,0.009,0.216,0.154,0.196,0.072,0.007,0.151,0.005,0.033,0.029,0.007,0.297,0.023,0.034,0.027,0.017,0.004,0.230,0.030,0.011,0.049,0.089,0.056,0.053,0.103,0.012,0.011,0.010,0.020,<mdl,0.071,0.007,<mdl,0.028,0.020,<mdl
4/05/2012 14:00,2.241,1.244,4.831,0.608,0.126,1.639,0.488,<mdl,2.319,0.106,0.783,0.041,0.883,0.011,<mdl,<mdl,0.010,0.226,0.177,0.191,0.099,0.004,0.120,0.006,0.037,0.020,0.012,0.346,0.028,0.023,0.037,0.022,0.004,0.278,0.038,0.020,0.038,0.098,0.076,0.051,0.129,0.015,0.006,0.011,0.030,0.005,0.052,<mdl,0.007,0.026,0.014,<mdl
4/05/2012 15:00,2.138,1.356,4.426,0.353,0.109,1.670,0.454,<mdl,1.084,0.053,0.714,0.029,0.821,0.006,<mdl,0.003,0.008,0.207,0.206,0.142,0.123,0.005,0.116,0.004,0.034,0.020,0.008,0.322,0.030,0.031,0.021,0.024,0.006,0.315,0.029,0.019,0.027,0.077,0.071,0.068,0.120,0.019,0.014,0.010,0.023,0.005,0.081,0.008,0.007,0.026,0.014,<mdl
4/05/2012 16:00,2.109,1.492,4.146,0.369,0.099,1.832,0.617,<mdl,0.363,0.029,0.713,0.037,0.879,0.026,<mdl,0.004,0.014,0.213,0.218,0.168,0.242,0.018,0.178,0.007,0.063,0.036,0.023,0.599,0.049,0.041,0.037,0.024,0.004,0.525,0.057,0.022,0.040,0.107,0.058,0.077,0.220,0.032,0.024,0.018,0.063,0.008,0.088,0.013,0.025,0.058,0.020,<mdl
4/05/2012 17:00,0.784,1.406,3.079,0.430,0.128,1.784,0.541,0.134,0.371,0.025,0.609,0.034,0.680,0.013,0.017,<mdl,0.031,0.147,0.108,0.124,0.406,0.022,0.165,0.010,0.046,0.032,0.036,0.889,0.069,0.054,0.037,0.044,0.007,0.736,0.070,0.014,0.024,0.084,0.089,0.131,0.639,0.065,0.040,0.033,0.123,0.008,0.070,0.008,0.035,0.100,0.020,<mdl
4/05/2012 18:00,0.782,1.661,4.736,0.970,0.146,2.876,0.787,0.227,1.043,0.040,0.897,0.038,1.070,0.043,0.027,0.005,0.042,0.244,0.156,0.268,0.487,0.032,0.279,0.014,0.094,0.058,0.048,1.487,0.124,0.082,0.066,0.066,0.009,1.145,0.112,0.050,0.032,0.087,0.073,0.106,0.513,0.053,0.050,0.035,0.183,0.025,0.178,0.012,0.051,0.136,0.049,6.503
4/05/2012 19:00,0.612,1.652,7.312,2.124,0.280,4.909,1.380,0.325,3.024,0.130,1.637,0.080,1.012,0.079,0.049,0.016,0.092,0.671,0.332,0.479,1.341,0.075,0.678,0.033,0.258,0.163,0.135,4.368,0.354,0.215,0.241,0.228,0.034,4.086,0.413,0.113,0.057,0.176,0.101,0.230,2.359,0.251,0.146,0.151,0.694,0.081,0.453,0.037,0.155,0.377,0.112,9.562
4/05/2012 20:00,0.465,1.756,6.286,1.918,0.283,4.966,1.419,0.329,1.846,0.089,1.729,0.066,0.819,0.083,0.051,0.015,0.105,0.751,0.401,0.508,1.479,0.091,0.786,0.035,0.316,0.193,0.120,4.044,0.359,0.238,0.253,0.224,0.042,4.003,0.399,0.130,0.061,0.198,0.106,0.225,2.666,0.322,0.152,0.149,0.671,0.080,0.571,0.058,0.159,0.402,0.186,14.320
4/05/2012 21:00,0.355,1.126,6.136,2.230,0.264,4.637,1.175,0.266,4.150,0.175,1.809,0.076,0.716,0.111,0.038,0.014,0.099,0.780,0.369,0.587,1.389,0.087,0.824,0.034,0.291,0.167,0.109,4.114,0.348,0.221,0.247,0.243,0.033,3.364,0.339,0.112,0.045,0.107,0.103,0.216,2.155,0.267,0.161,0.128,0.619,0.086,0.666,0.062,0.143,0.391,0.246,12.271
4/05/2012 22:00,0.458,0.974,4.179,2.041,0.235,3.391,0.810,0.196,2.512,0.103,1.589,0.074,0.448,0.120,0.039,0.009,0.082,0.582,0.259,0.395,1.122,0.071,0.667,0.031,0.225,0.127,0.091,3.332,0.276,0.161,0.166,0.208,0.033,2.707,0.284,0.087,0.032,0.096,0.106,0.197,1.642,0.198,0.143,0.109,0.456,0.063,0.546,0.053,0.124,0.299,0.227,11.639
4/05/2012 23:00,0.526,0.812,3.920,1.995,0.226,2.873,0.684,0.142,4.022,0.175,1.388,0.064,0.624,0.117,0.035,0.007,0.062,0.519,0.244,0.395,0.970,0.062,0.599,0.028,0.208,0.099,0.081,3.035,0.240,0.127,0.132,0.176,0.029,2.432,0.260,0.077,0.026,0.168,0.104,0.155,1.355,0.159,0.095,0.090,0.425,0.054,0.474,0.043,0.119,0.302,0.252,8.067
5/05/2012 0:00,0.825,1.176,3.078,0.896,0.187,2.379,0.744,0.120,0.930,0.055,1.050,0.067,0.399,0.137,0.027,0.007,0.052,0.370,0.153,0.318,0.717,0.011,0.362,0.027,0.077,0.091,0.074,1.891,0.151,0.078,0.120,0.128,0.014,1.928,0.119,0.082,0.062,0.054,0.075,0.159,0.973,0.137,0.052,0.041,0.016,0.008,0.079,0.011,0.012,<mdl,0.083,<mdl
5/05/2012 1:00,0.282,0.649,3.608,1.637,0.158,1.752,0.581,0.114,4.064,0.159,0.911,0.043,0.351,0.059,0.024,0.008,0.030,0.313,0.156,0.261,0.609,0.043,0.371,0.019,0.127,0.076,0.061,2.014,0.165,0.093,0.113,0.127,0.017,1.671,0.173,0.054,0.017,0.071,0.074,0.116,0.955,0.103,0.065,0.056,0.307,0.048,0.318,0.029,0.059,0.248,0.142,<mdl
5/05/2012 2:00,0.276,0.511,3.682,1.532,0.152,1.540,0.637,0.119,3.282,0.125,0.803,0.041,0.293,0.052,0.032,0.006,0.021,0.224,0.135,0.250,0.406,0.023,0.313,0.011,0.101,0.053,0.049,1.525,0.137,0.090,0.073,0.108,0.015,1.254,0.137,0.034,0.021,0.061,0.066,0.105,0.713,0.079,0.058,0.044,0.216,0.027,0.249,0.024,0.059,0.160,0.105,<mdl
5/05/2012 3:00,0.188,0.860,4.427,0.857,0.135,1.793,0.700,0.127,1.665,0.073,0.935,0.049,0.547,0.046,0.014,0.009,0.014,0.207,0.121,0.274,0.290,0.021,0.298,0.014,0.085,0.057,0.033,1.242,0.114,0.064,0.073,0.073,0.009,0.976,0.105,0.041,0.025,0.062,0.074,0.082,0.517,0.058,0.055,0.039,0.171,0.025,0.200,0.024,0.076,0.122,0.081,4.826
5/05/2012 4:00,0.291,0.574,3.741,1.069,0.134,1.889,0.704,0.112,1.636,0.078,0.948,0.035,0.403,0.059,0.025,0.004,0.014,0.225,0.173,0.260,0.375,0.019,0.367,0.014,0.090,0.053,0.040,1.559,0.128,0.067,0.082,0.077,0.012,1.136,0.127,0.036,0.024,0.053,0.067,0.095,0.636,0.075,0.054,0.040,0.224,0.022,0.280,0.026,0.041,0.157,0.144,2.896
5/05/2012 5:00,0.361,0.668,3.479,1.138,0.282,1.503,0.495,0.062,1.355,0.052,0.898,0.041,0.296,0.109,0.026,0.004,0.021,0.215,0.122,0.313,0.366,0.020,0.452,0.014,0.105,0.057,0.039,1.622,0.135,0.080,0.079,0.087,0.011,1.231,0.127,0.045,0.014,0.063,0.069,0.099,0.677,0.075,0.049,0.047,0.246,0.032,0.338,0.033,0.076,0.176,0.139,3.415
5/05/2012 6:00,0.387,0.720,2.996,1.407,0.191,1.602,0.425,<mdl,2.320,0.095,1.184,0.038,0.247,0.091,0.027,0.003,0.038,0.227,0.115,0.286,0.436,0.031,0.415,0.018,0.095,0.049,0.038,1.583,0.129,0.095,0.089,0.104,0.008,1.216,0.134,0.043,0.017,0.048,0.072,0.106,0.659,0.088,0.059,0.054,0.219,0.037,0.311,0.025,0.073,0.178,0.122,2.916
5/05/2012 7:00,0.189,1.451,4.231,0.844,0.132,2.153,0.696,0.299,1.676,0.083,3.109,0.121,0.659,0.110,0.025,0.008,0.042,0.252,0.138,0.298,0.569,0.037,0.445,0.015,0.100,0.050,0.042,1.550,0.120,0.096,0.094,0.152,0.022,1.147,0.128,0.056,0.031,0.057,0.096,0.124,0.581,0.072,0.089,0.046,0.222,0.030,0.341,0.032,0.095,0.165,0.103,4.071
5/05/2012 8:00,<mdl,1.278,4.260,0.726,0.120,2.068,0.732,0.314,0.914,0.040,1.504,0.069,0.944,0.056,0.021,0.005,0.021,0.238,0.119,0.302,0.292,0.019,0.258,0.014,0.064,0.044,0.021,0.827,0.068,0.057,0.072,0.060,0.008,0.764,0.078,0.036,0.042,0.069,0.077,0.095,0.308,0.033,0.042,0.027,0.114,0.012,0.169,0.015,0.049,0.092,0.041,2.342
5/05/2012 9:00,<mdl,1.048,3.630,1.732,0.176,6.716,0.589,0.298,0.935,0.050,0.772,0.034,0.842,0.015,0.014,0.005,0.009,0.159,0.112,0.151,0.131,0.010,0.118,0.005,0.037,0.023,0.017,0.439,0.033,0.038,0.037,0.034,0.003,0.327,0.037,0.023,0.026,0.057,0.067,0.079,0.162,0.018,0.024,0.012,0.058,0.005,0.093,0.009,<mdl,0.073,0.018,2.870
5/05/2012 10:00,<mdl,0.976,3.516,1.074,0.120,3.121,0.617,0.371,0.954,0.046,0.860,0.043,0.728,0.014,0.032,0.005,0.010,0.221,0.136,0.164,0.154,0.010,0.133,0.006,0.043,0.025,0.015,0.462,0.033,0.034,0.042,0.031,0.007,0.398,0.042,0.030,0.042,0.059,0.061,0.072,0.197,0.020,0.017,0.014,0.056,0.007,0.070,0.004,0.010,0.043,0.022,<mdl
5/05/2012 11:00,<mdl,1.074,3.257,0.675,0.170,2.199,0.606,0.364,1.085,0.056,0.740,0.040,0.758,0.021,0.025,0.007,0.007,0.219,0.245,0.158,0.118,0.006,0.103,0.004,0.052,0.030,0.007,0.322,0.025,0.036,0.029,0.019,0.004,0.244,0.029,0.017,0.045,0.060,0.066,0.056,0.107,0.012,0.017,0.014,0.026,0.004,0.071,0.007,<mdl,0.056,0.023,<mdl
5/05/2012 12:00,<mdl,0.808,2.454,0.321,0.094,1.559,0.482,0.327,0.746,0.026,0.648,0.031,0.674,0.021,0.020,0.008,0.008,0.139,0.232,0.150,0.145,0.008,0.099,0.004,0.036,0.025,0.009,0.301,0.021,0.029,0.032,0.016,0.003,0.263,0.028,0.020,0.040,0.075,0.060,0.067,0.108,0.014,0.020,0.007,0.039,0.006,0.068,0.005,<mdl,0.017,0.016,<mdl
5/05/2012 13:00,<mdl,0.845,2.782,0.371,0.095,1.218,0.342,0.265,0.348,0.015,0.557,0.031,0.619,0.016,0.019,0.004,0.009,0.166,0.196,0.113,0.110,0.006,0.095,0.004,0.034,0.012,0.009,0.243,0.015,0.022,0.016,0.009,0.002,0.213,0.021,0.014,0.028,0.063,0.069,0.056,0.104,0.010,0.011,0.010,0.037,<mdl,0.041,0.012,<mdl,0.024,0.015,<mdl
5/05/2012 14:00,<mdl,1.215,2.909,0.176,0.083,1.453,0.358,0.304,0.368,0.018,0.595,0.038,0.690,0.018,0.019,0.005,0.010,0.209,0.232,0.117,0.128,0.009,0.101,0.004,0.035,0.025,0.005,0.272,0.021,0.027,0.026,0.016,0.004,0.227,0.030,0.018,0.034,0.085,0.069,0.064,0.106,0.013,0.011,0.003,0.035,<mdl,0.044,0.006,<mdl,0.032,<mdl,<mdl
5/05/2012 15:00,<mdl,1.191,2.899,0.220,0.083,1.346,0.351,0.268,0.165,0.011,0.617,0.029,0.622,0.018,0.010,0.006,0.011,0.158,0.255,0.105,0.124,0.006,0.089,0.004,0.031,0.018,0.005,0.271,0.020,0.023,0.029,0.016,0.003,0.264,0.028,0.016,0.027,0.053,0.061,0.062,0.126,0.015,0.013,0.009,0.036,<mdl,0.047,0.007,<mdl,0.018,<mdl,<mdl
5/05/2012 16:00,<mdl,1.126,3.229,0.242,0.084,1.571,0.406,0.282,0.358,0.017,0.689,0.033,0.810,0.016,0.022,0.006,0.010,0.182,0.175,0.133,0.180,0.014,0.084,0.002,0.040,0.023,0.018,0.510,0.043,0.028,0.035,0.023,0.003,0.360,0.038,0.016,0.040,0.057,0.063,0.076,0.251,0.035,0.025,0.012,0.091,0.015,0.060,0.005,0.016,0.038,<mdl,<mdl
5/05/2012 17:00,<mdl,0.877,3.567,0.698,0.112,1.683,0.367,0.186,3.304,0.116,0.717,0.032,0.761,0.026,0.027,0.005,0.017,0.156,0.136,0.126,0.231,0.010,0.184,0.006,0.050,0.040,0.012,0.656,0.050,0.048,0.065,0.034,0.003,0.474,0.051,0.029,0.022,0.070,0.066,0.082,0.247,0.030,0.028,0.021,0.090,0.012,0.168,0.012,0.023,0.060,0.035,<mdl
5/05/2012 18:00,<mdl,1.204,4.002,1.649,0.162,1.699,0.552,0.228,3.579,0.154,0.937,0.048,0.556,0.031,0.036,0.008,0.027,0.244,0.174,0.147,0.426,0.021,0.283,0.010,0.071,0.040,0.028,1.222,0.095,0.057,0.074,0.077,0.007,0.790,0.079,0.035,0.030,0.063,0.071,0.099,0.371,0.051,0.044,0.028,0.125,0.018,0.182,0.016,0.025,0.075,0.070,<mdl
5/05/2012 19:00,<mdl,1.376,4.677,3.414,0.529,8.855,0.892,0.213,2.967,0.128,1.416,0.055,0.835,0.079,0.039,0.007,0.067,0.452,0.272,0.279,0.902,0.057,0.519,0.025,0.164,0.116,0.079,2.682,0.231,0.143,0.179,0.226,0.027,1.839,0.189,0.084,0.035,0.109,0.091,0.146,0.967,0.125,0.119,0.087,0.368,0.050,0.360,0.033,0.076,0.228,0.100,6.477
5/05/2012 20:00,<mdl,1.286,4.181,1.374,0.198,3.379,0.976,0.258,1.462,0.065,1.474,0.054,0.433,0.090,0.045,0.009,0.103,0.652,0.325,0.346,1.175,0.075,0.594,0.030,0.245,0.154,0.103,4.232,0.364,0.191,0.221,0.197,0.031,2.488,0.270,0.105,0.044,0.147,0.102,0.202,1.487,0.177,0.152,0.099,0.419,0.055,0.437,0.036,0.092,0.281,0.160,10.398
5/05/2012 21:00,<mdl,0.997,6.419,1.494,0.207,2.960,0.722,0.200,2.159,0.082,1.620,0.070,0.473,0.993,0.053,0.005,0.086,0.620,0.275,0.324,0.994,0.067,0.643,0.031,0.224,0.136,0.076,3.339,0.279,0.155,0.197,0.174,0.029,2.145,0.237,0.089,0.036,0.122,0.096,0.183,1.354,0.164,0.133,0.084,0.376,0.057,0.467,0.040,0.118,0.237,0.205,4.522
5/05/2012 22:00,<mdl,0.730,6.548,1.686,0.200,2.556,0.549,0.124,2.266,0.093,1.423,0.064,0.184,2.069,0.070,0.010,0.067,0.554,0.225,0.278,0.915,0.063,0.593,0.030,0.199,0.105,0.072,2.976,0.246,0.138,0.153,0.187,0.022,2.055,0.201,0.071,0.027,0.064,0.095,0.163,1.183,0.134,0.115,0.083,0.349,0.053,0.531,0.050,0.091,0.243,0.249,6.624
